,ID,URLs
968,969,https://jewelry.ha.com/itm/estate-jewelry/diamond-sapphire-platinum-gold-ring-tiffany-and-co/a/5208-54369.s?ic4=GalleryView-ShortDescription-071515
969,970,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-diamond-gold-ring/a/5200-54066.s?ic4=GalleryView-ShortDescription-071515
970,971,https://jewelry.ha.com/itm/estate-jewelry/fancy-yellow-diamond-diamond-gold-ring/a/5200-54405.s?ic4=GalleryView-ShortDescription-071515
971,972,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5200-54911.s?ic4=GalleryView-ShortDescription-071515
972,973,https://jewelry.ha.com/itm/estate-jewelry/diamond-ruby-enamel-platinum-gold-ring-david-webb/a/5178-58002.s?ic4=GalleryView-ShortDescription-071515
973,974,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-rings/a/5178-58339.s?ic4=GalleryView-ShortDescription-071515
974,975,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5178-58404.s?ic4=GalleryView-ShortDescription-071515
975,976,https://jewelry.ha.com/itm/estate-jewelry/art-deco-sapphire-diamond-platinum-ring-bailey-banks-and-biddle/a/5150-58196.s?ic4=GalleryView-ShortDescription-071515
976,977,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5150-58241.s?ic4=GalleryView-ShortDescription-071515
977,978,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring-adiamor/a/5150-58438.s?ic4=GalleryView-ShortDescription-071515
978,979,https://jewelry.ha.com/itm/estate-jewelry/henry-dunay-coral-diamond-gold-ring/a/5160-64195.s?ic4=GalleryView-ShortDescription-071515
979,980,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-enamel-platinum-gold-ring-david-webb/a/5130-58059.s?ic4=GalleryView-ShortDescription-071515
980,981,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-gold-ring-cynthia-bach/a/5130-58285.s?ic4=GalleryView-ShortDescription-071515
981,982,https://jewelry.ha.com/itm/estate-jewelry/fancy-vivid-colored-diamond-diamond-platinum-ring/a/5130-58384.s?ic4=GalleryView-ShortDescription-071515
982,983,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-jadeite-jade-diamond-gold-ring/a/5122-58121.s?ic4=GalleryView-ShortDescription-071515
983,984,https://jewelry.ha.com/itm/estate-jewelry/diamond-ruby-platinum-ring-oscar-heyman-bros-circa-1970/a/5092-58318.s?ic4=GalleryView-ShortDescription-071515
984,985,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5079-58639.s?ic4=GalleryView-ShortDescription-071515
985,986,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-white-gold-ring/a/5502-55131.s?ic4=GalleryView-ShortDescription-071515
986,987,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5432-55189.s?ic4=GalleryView-ShortDescription-071515
987,988,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-diamond-platinum-ring/a/5345-55065.s?ic4=GalleryView-ShortDescription-071515
988,989,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5256-54285.s?ic4=GalleryView-ShortDescription-071515
989,990,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-white-gold-ring/a/5208-54153.s?ic4=GalleryView-ShortDescription-071515
990,991,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-sapphire-white-gold-ring/a/23156-11042.s?ic4=GalleryView-ShortDescription-071515
991,992,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-gold-ring/a/5079-58366.s?ic4=GalleryView-ShortDescription-071515
992,993,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-platinum-gold-ring/a/5079-58602.s?ic4=GalleryView-ShortDescription-071515
993,994,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5079-58671.s?ic4=GalleryView-ShortDescription-071515
994,995,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-platinum-ring/a/5067-58112.s?ic4=GalleryView-ShortDescription-071515
995,996,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring-dant/a/5067-58303.s?ic4=GalleryView-ShortDescription-071515
996,997,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring-bvlgari/a/5067-58391.s?ic4=GalleryView-ShortDescription-071515
997,998,https://jewelry.ha.com/itm/estate-jewelry/colored-diamond-diamond-gold-ring/a/5048-58193.s?ic4=GalleryView-ShortDescription-071515
998,999,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5022-59216.s?ic4=GalleryView-ShortDescription-071515
999,1000,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-diamond-gold-ring/a/686-46220.s?ic4=GalleryView-ShortDescription-071515
1000,1001,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-gold-ring-neiman-marcus/a/5504-55033.s?ic4=GalleryView-ShortDescription-071515
1001,1002,https://jewelry.ha.com/itm/estate-jewelry/colored-diamond-diamond-platinum-gold-eternity-band/a/5504-55083.s?ic4=GalleryView-ShortDescription-071515
1002,1003,https://jewelry.ha.com/itm/estate-jewelry/spinel-diamond-pink-sapphire-white-gold-ring/a/5502-55297.s?ic4=GalleryView-ShortDescription-071515
1003,1004,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring-de-grisogono/a/5432-55086.s?ic4=GalleryView-ShortDescription-071515
1004,1005,https://jewelry.ha.com/itm/estate-jewelry/fancy-yellow-diamond-diamond-platinum-gold-ring/a/5353-55180.s?ic4=GalleryView-ShortDescription-071515
1005,1006,https://jewelry.ha.com/itm/estate-jewelry/star-sapphire-diamond-platinum-white-gold-ring-david-webb/a/5353-55320.s?ic4=GalleryView-ShortDescription-071515
1006,1007,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring-cartier/a/5353-56122.s?ic4=GalleryView-ShortDescription-071515
1007,1008,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-eternity-band/a/5349-55092.s?ic4=GalleryView-ShortDescription-071515
1008,1009,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring-cartier-french/a/5349-55301.s?ic4=GalleryView-ShortDescription-071515
1009,1010,https://jewelry.ha.com/itm/estate-jewelry/south-sea-cultured-pearl-diamond-platinum-ring-ruser-retailed-by-laykin-et-cie/a/5345-55177.s?ic4=GalleryView-ShortDescription-071515
1010,1011,https://jewelry.ha.com/itm/estate-jewelry/art-deco-natural-pearl-diamond-platinum-ring/a/5345-55183.s?ic4=GalleryView-ShortDescription-071515
1011,1012,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5316-55056.s?ic4=GalleryView-ShortDescription-071515
1012,1013,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-gold-ring-cartier-french/a/5312-55122.s?ic4=GalleryView-ShortDescription-071515
1013,1014,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-white-gold-ring/a/5312-55248.s?ic4=GalleryView-ShortDescription-071515
1014,1015,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5312-55286.s?ic4=GalleryView-ShortDescription-071515
1015,1016,https://jewelry.ha.com/itm/estate-jewelry/lavender-jadeite-jade-diamond-white-gold-ring/a/5305-55095.s?ic4=GalleryView-ShortDescription-071515
1016,1017,https://jewelry.ha.com/itm/estate-jewelry/fancy-orange-brown-diamond-diamond-gold-ring/a/5256-54131.s?ic4=GalleryView-ShortDescription-071515
1017,1018,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-diamond-gold-ring/a/5256-54170.s?ic4=GalleryView-ShortDescription-071515
1018,1019,https://jewelry.ha.com/itm/estate-jewelry/colored-diamond-diamond-platinum-ring/a/5256-54248.s?ic4=GalleryView-ShortDescription-071515
1019,1020,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5256-54302.s?ic4=GalleryView-ShortDescription-071515
1020,1021,https://jewelry.ha.com/itm/estate-jewelry/coral-diamond-enamel-gold-ring-david-webb/a/5248-55157.s?ic4=GalleryView-ShortDescription-071515
1021,1022,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5243-54392.s?ic4=GalleryView-ShortDescription-071515
1022,1023,https://jewelry.ha.com/itm/estate-jewelry/black-opal-diamond-gold-ring/a/5237-54144.s?ic4=GalleryView-ShortDescription-071515
1023,1024,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring/a/5237-54317.s?ic4=GalleryView-ShortDescription-071515
1024,1025,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring-french/a/172112-74032.s?ic4=OtherResults-SampleItem-071515&tab=ArchiveSearchResults-012417
1025,1026,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5237-54333.s?ic4=GalleryView-ShortDescription-071515
1026,1027,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring-van-cleef-and-arpels/a/5232-54185.s?ic4=GalleryView-ShortDescription-071515
1027,1028,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5208-54093.s?ic4=GalleryView-ShortDescription-071515
1028,1029,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-platinum-ring/a/5208-54243.s?ic4=GalleryView-ShortDescription-071515
1029,1030,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5200-54138.s?ic4=GalleryView-ShortDescription-071515
1030,1031,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5200-54386.s?ic4=GalleryView-ShortDescription-071515
1031,1032,https://jewelry.ha.com/itm/estate-jewelry/colombian-emerald-diamond-white-gold-ring/a/5200-54433.s?ic4=GalleryView-ShortDescription-071515
1032,1033,https://jewelry.ha.com/itm/estate-jewelry/colored-diamond-gold-ring/a/5178-58091.s?ic4=GalleryView-ShortDescription-071515
1033,1034,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring-set/a/5178-58113.s?ic4=GalleryView-ShortDescription-071515
1034,1035,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5178-58118.s?ic4=GalleryView-ShortDescription-071515
1035,1036,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/5178-58363.s?ic4=GalleryView-ShortDescription-071515
1036,1037,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-white-gold-ring/a/5150-58224.s?ic4=GalleryView-ShortDescription-071515
1037,1038,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring-tiffany-and-co/a/5150-59549.s?ic4=GalleryView-ShortDescription-071515
1038,1039,https://jewelry.ha.com/itm/estate-jewelry/michael-beaudry-tanzanite-diamond-gold-ring/a/5160-64048.s?ic4=GalleryView-ShortDescription-071515
1039,1040,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring-david-webb/a/5130-58013.s?ic4=GalleryView-ShortDescription-071515
1040,1041,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5130-58365.s?ic4=GalleryView-ShortDescription-071515
1041,1042,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5122-58174.s?ic4=GalleryView-ShortDescription-071515
1042,1043,https://jewelry.ha.com/itm/estate-jewelry/edwardian-diamond-platinum-ring/a/5122-58177.s?ic4=GalleryView-ShortDescription-071515
1043,1044,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-black-onyx-platinum-ring/a/5122-58187.s?ic4=GalleryView-ShortDescription-071515
1044,1045,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-platinum-gold-ring/a/5122-58510.s?ic4=GalleryView-ShortDescription-071515
1045,1046,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-platinum-ring-kieselstein-cord/a/5092-58089.s?ic4=GalleryView-ShortDescription-071515
1046,1047,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-diamond-gold-ring/a/5092-58117.s?ic4=GalleryView-ShortDescription-071515
1047,1048,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring-buccellati/a/5092-58185.s?ic4=GalleryView-ShortDescription-071515
1048,1049,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-white-gold-ring/a/5092-58210.s?ic4=GalleryView-ShortDescription-071515
1049,1050,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-white-gold-ring/a/23157-11014.s?ic4=GalleryView-ShortDescription-071515
1050,1051,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/23155-10090.s?ic4=GalleryView-ShortDescription-071515
1051,1052,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5067-58280.s?ic4=GalleryView-ShortDescription-071515
1052,1053,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5427-55060.s?ic4=GalleryView-ShortDescription-071515
1053,1054,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5427-55072.s?ic4=GalleryView-ShortDescription-071515
1054,1055,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5341-55124.s?ic4=GalleryView-ShortDescription-071515
1055,1056,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/5341-55136.s?ic4=GalleryView-ShortDescription-071515
1056,1057,https://jewelry.ha.com/itm/estate-jewelry/fancy-light-brown-diamond-gold-ring/a/5316-55010.s?ic4=GalleryView-ShortDescription-071515
1057,1058,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-diamond-sapphire-white-gold-ring-eli-frei/a/5316-55152.s?ic4=GalleryView-ShortDescription-071515
1058,1059,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring/a/5307-55235.s?ic4=GalleryView-ShortDescription-071515
1059,1060,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-diamond-white-gold-ring-cartier/a/5256-54271.s?ic4=GalleryView-ShortDescription-071515
1060,1061,https://jewelry.ha.com/itm/estate-jewelry/stephen-kretchmer-diamond-platinum-ring/a/5190-54304.s?ic4=GalleryView-ShortDescription-071515
1061,1062,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5150-58483.s?ic4=GalleryView-ShortDescription-071515
1062,1063,https://jewelry.ha.com/itm/estate-jewelry/paolo-costagli-citrine-tourmaline-diamond-gold-ring/a/5160-64183.s?ic4=GalleryView-ShortDescription-071515
1063,1064,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-eternity-band/a/5349-55013.s?ic4=GalleryView-ShortDescription-071515
1064,1065,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring/a/5150-58479.s?ic4=GalleryView-ShortDescription-071515
1065,1066,https://jewelry.ha.com/itm/estate-jewelry/colored-diamond-diamond-white-gold-ring/a/5027-59301.s?ic4=GalleryView-ShortDescription-071515
1066,1067,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5027-59319.s?ic4=GalleryView-ShortDescription-071515
1067,1068,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5067-58049.s?ic4=GalleryView-ShortDescription-071515
1068,1069,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-white-gold-ring-m-christoff/a/5067-58061.s?ic4=GalleryView-ShortDescription-071515
1069,1070,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-white-gold-ring/a/5067-58313.s?ic4=GalleryView-ShortDescription-071515
1070,1071,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-semi-mount/a/5048-58331.s?ic4=GalleryView-ShortDescription-071515
1071,1072,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5041-59239.s?ic4=GalleryView-ShortDescription-071515
1072,1073,https://jewelry.ha.com/itm/estate-jewelry/colored-diamond-diamond-gold-ring/a/23162-10016.s?ic4=GalleryView-ShortDescription-071515
1073,1074,https://jewelry.ha.com/itm/estate-jewelry/rubellite-tourmaline-diamond-white-gold-ring/a/5504-55029.s?ic4=GalleryView-ShortDescription-071515
1074,1075,https://jewelry.ha.com/itm/estate-jewelry/paraiba-type-tourmaline-diamond-platinum-gold-ring/a/5502-55290.s?ic4=GalleryView-ShortDescription-071515
1075,1076,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5432-55040.s?ic4=GalleryView-ShortDescription-071515
1076,1077,https://jewelry.ha.com/itm/estate-jewelry/ceylon-purple-sapphire-diamond-gold-ring/a/5432-55074.s?ic4=GalleryView-ShortDescription-071515
1077,1078,https://jewelry.ha.com/itm/estate-jewelry/edwardian-diamond-platinum-ring/a/5432-55157.s?ic4=GalleryView-ShortDescription-071515
1078,1079,https://jewelry.ha.com/itm/estate-jewelry/diamond-white-gold-ring/a/5432-55199.s?ic4=GalleryView-ShortDescription-071515
1079,1080,https://jewelry.ha.com/itm/estate-jewelry/diamond-emerald-synthetic-ruby-platinum-ring/a/5427-55168.s?ic4=GalleryView-ShortDescription-071515
1080,1081,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5427-55200.s?ic4=GalleryView-ShortDescription-071515
1081,1082,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5427-55230.s?ic4=GalleryView-ShortDescription-071515
1082,1083,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-synthetic-sapphire-platinum-ring/a/5400-55197.s?ic4=GalleryView-ShortDescription-071515
1083,1084,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5400-55306.s?ic4=GalleryView-ShortDescription-071515
1084,1085,https://jewelry.ha.com/itm/estate-jewelry/diamond-coral-black-onyx-gold-ring-van-cleef-and-arpels-french/a/5353-55125.s?ic4=GalleryView-ShortDescription-071515
1085,1086,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-jadeite-jade-diamond-platinum-ring/a/5353-55144.s?ic4=GalleryView-ShortDescription-071515
1086,1087,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5353-55195.s?ic4=GalleryView-ShortDescription-071515
1087,1088,https://jewelry.ha.com/itm/estate-jewelry/fancy-intense-yellow-diamond-colored-diamond-diamond-gold-ring-tremonti/a/5353-55362.s?ic4=GalleryView-ShortDescription-071515
1088,1089,https://jewelry.ha.com/itm/estate-jewelry/aquamarine-diamond-platinum-ring/a/5353-55375.s?ic4=GalleryView-ShortDescription-071515
1089,1090,https://jewelry.ha.com/itm/estate-jewelry/kunzite-colored-diamond-diamond-white-gold-ring-assil/a/5349-55126.s?ic4=GalleryView-ShortDescription-071515
1090,1091,https://jewelry.ha.com/itm/estate-jewelry/ceylon-yellow-sapphire-diamond-gold-ring/a/5349-55162.s?ic4=GalleryView-ShortDescription-071515
1091,1092,https://jewelry.ha.com/itm/estate-jewelry/colombian-emerald-diamond-white-gold-ring/a/5349-55254.s?ic4=GalleryView-ShortDescription-071515
1092,1093,https://jewelry.ha.com/itm/estate-jewelry/multi-stone-diamond-platinum-ring-harry-winston/a/5349-55400.s?ic4=GalleryView-ShortDescription-071515
1093,1094,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-eternity-band/a/5345-55132.s?ic4=GalleryView-ShortDescription-071515
1094,1095,https://jewelry.ha.com/itm/estate-jewelry/ceylon-sapphire-diamond-platinum-ring/a/5345-55162.s?ic4=GalleryView-ShortDescription-071515
1095,1096,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/5345-55174.s?ic4=GalleryView-ShortDescription-071515
1096,1097,https://jewelry.ha.com/itm/estate-jewelry/diamond-sapphire-platinum-ring/a/5345-55238.s?ic4=GalleryView-ShortDescription-071515
1097,1098,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5341-55198.s?ic4=GalleryView-ShortDescription-071515
1098,1099,https://jewelry.ha.com/itm/estate-jewelry/fancy-yellow-diamond-diamond-platinum-ring/a/5316-55126.s?ic4=GalleryView-ShortDescription-071515
1099,1100,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5312-55196.s?ic4=GalleryView-ShortDescription-071515
1100,1101,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-diamond-gold-ring/a/5307-55084.s?ic4=GalleryView-ShortDescription-071515
1101,1102,https://jewelry.ha.com/itm/estate-jewelry/edwardian-burma-ruby-diamond-platinum-ring/a/5307-55116.s?ic4=GalleryView-ShortDescription-071515
1102,1103,https://jewelry.ha.com/itm/estate-jewelry/black-opal-tsavorite-garnet-diamond-gold-ring/a/5307-55294.s?ic4=GalleryView-ShortDescription-071515
1103,1104,https://jewelry.ha.com/itm/estate-jewelry/pink-sapphire-diamond-white-gold-ring/a/5307-55311.s?ic4=GalleryView-ShortDescription-071515
1104,1105,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5307-55317.s?ic4=GalleryView-ShortDescription-071515
1105,1106,https://jewelry.ha.com/itm/estate-jewelry/colombian-emerald-diamond-gold-ring/a/5307-55346.s?ic4=GalleryView-ShortDescription-071515
1106,1107,https://jewelry.ha.com/itm/estate-jewelry/colombian-emerald-diamond-gold-ring/a/5307-55375.s?ic4=GalleryView-ShortDescription-071515
1107,1108,https://jewelry.ha.com/itm/estate-jewelry/gentleman-s-sapphire-gold-ring/a/5305-55005.s?ic4=GalleryView-ShortDescription-071515
1108,1109,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5305-55096.s?ic4=GalleryView-ShortDescription-071515
1109,1110,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-synthetic-sapphire-platinum-ring/a/5288-57061.s?ic4=GalleryView-ShortDescription-071515
1110,1111,https://jewelry.ha.com/itm/estate-jewelry/cat-s-eye-chrysoberyl-diamond-platinum-ring/a/5256-54167.s?ic4=GalleryView-ShortDescription-071515
1111,1112,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5256-54239.s?ic4=GalleryView-ShortDescription-071515
1112,1113,https://jewelry.ha.com/itm/estate-jewelry/burma-ruby-diamond-white-gold-ring/a/5256-54376.s?ic4=GalleryView-ShortDescription-071515
1113,1114,https://jewelry.ha.com/itm/estate-jewelry/ceylon-yellow-sapphire-gold-ring-cartier-london/a/5256-54637.s?ic4=GalleryView-ShortDescription-071515
1114,1115,https://jewelry.ha.com/itm/estate-jewelry/ruby-diamond-white-gold-ring/a/5237-54368.s?ic4=GalleryView-ShortDescription-071515
1115,1116,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-rings-oscar-heyman-bros/a/5232-54237.s?ic4=GalleryView-ShortDescription-071515
1116,1117,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-emerald-platinum-ring/a/5208-54160.s?ic4=GalleryView-ShortDescription-071515
1117,1118,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring-set-scott-kay/a/5208-54181.s?ic4=GalleryView-ShortDescription-071515
1118,1119,https://jewelry.ha.com/itm/estate-jewelry/buccellati-tanzanite-diamond-platinum-ring/a/5190-54055.s?ic4=GalleryView-ShortDescription-071515
1119,1120,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-white-gold-ring/a/5178-58087.s?ic4=GalleryView-ShortDescription-071515
1120,1121,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring-je-caldwell-and-co/a/5178-58156.s?ic4=GalleryView-ShortDescription-071515
1121,1122,https://jewelry.ha.com/itm/estate-jewelry/tourmaline-diamond-white-gold-ring/a/5178-58192.s?ic4=GalleryView-ShortDescription-071515
1122,1123,https://jewelry.ha.com/itm/estate-jewelry/jadeite-jade-diamond-enamel-platinum-gold-ring-david-webb/a/5178-58197.s?ic4=GalleryView-ShortDescription-071515
1123,1124,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-gold-ring/a/5178-58313.s?ic4=GalleryView-ShortDescription-071515
1124,1125,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5178-58431.s?ic4=GalleryView-ShortDescription-071515
1125,1126,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-white-gold-ring/a/5150-58051.s?ic4=GalleryView-ShortDescription-071515
1126,1127,https://jewelry.ha.com/itm/estate-jewelry/art-deco-gentleman-s-diamond-enamel-white-gold-ring/a/5150-58125.s?ic4=GalleryView-ShortDescription-071515
1127,1128,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5130-58132.s?ic4=GalleryView-ShortDescription-071515
1128,1129,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5130-58372.s?ic4=GalleryView-ShortDescription-071515
1129,1130,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5130-58390.s?ic4=GalleryView-ShortDescription-071515
1130,1131,https://jewelry.ha.com/itm/estate-jewelry/edwardian-chameleon-sapphire-diamond-platinum-gold-ring/a/5122-58161.s?ic4=GalleryView-ShortDescription-071515
1131,1132,https://jewelry.ha.com/itm/estate-jewelry/burmese-ruby-diamond-platinum-gold-ring/a/5122-58246.s?ic4=GalleryView-ShortDescription-071515
1132,1133,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-platinum-ring/a/5122-58440.s?ic4=GalleryView-ShortDescription-071515
1133,1134,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5092-58246.s?ic4=GalleryView-ShortDescription-071515
1134,1135,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring/a/23153-10153.s?ic4=GalleryView-ShortDescription-071515
1135,1136,https://jewelry.ha.com/itm/estate-jewelry/tanzanite-diamond-platinum-ring/a/5504-55355.s?ic4=GalleryView-ShortDescription-071515
1136,1137,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring-tiffany-and-co/a/5502-55317.s?ic4=GalleryView-ShortDescription-071515
1137,1138,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-gold-ring/a/5432-55136.s?ic4=GalleryView-ShortDescription-071515
1138,1139,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5432-55314.s?ic4=GalleryView-ShortDescription-071515
1139,1140,https://jewelry.ha.com/itm/estate-jewelry/yellow-sapphire-diamond-gold-ring/a/5208-54321.s?ic4=GalleryView-ShortDescription-071515
1140,1141,https://jewelry.ha.com/itm/estate-jewelry/sapphire-diamond-platinum-ring/a/5150-58498.s?ic4=GalleryView-ShortDescription-071515
1141,1142,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-platinum-gold-ring/a/5130-58313.s?ic4=GalleryView-ShortDescription-071515
1142,1143,https://jewelry.ha.com/itm/estate-jewelry/star-ruby-gold-ring-buccellati/a/5122-58458.s?ic4=GalleryView-ShortDescription-071515
1143,1144,https://jewelry.ha.com/itm/estate-jewelry/emerald-diamond-platinum-ring/a/5122-58567.s?ic4=GalleryView-ShortDescription-071515
1144,1145,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-platinum-ring/a/5092-58152.s?ic4=GalleryView-ShortDescription-071515
1145,1146,https://jewelry.ha.com/itm/estate-jewelry/diamond-gold-ring/a/5079-58440.s?ic4=GalleryView-ShortDescription-071515
1146,1147,https://jewelry.ha.com/itm/estate-jewelry/art-deco-diamond-white-gold-ring-set/a/5079-58690.s?ic4=GalleryView-ShortDescription-071515
1147,1148,https://jewelry.ha.com/itm/estate-jewelry/opal-diamond-platinum-ring-dant/a/5048-58491.s?ic4=GalleryView-ShortDescription-071515
1148,1149,https://jewelry.ha.com/itm/estate-jewelry/diamond-platinum-ring/a/5048-58503.s?ic4=GalleryView-ShortDescription-071515
